StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
OD001,2020-03-10,25.66,25.78,14.65,18.54,21.54,85.45,0.26,3.82,31.53,1.09,,,66.0,Satisfactory
OD001,2020-03-11,34.62,34.73,11.74,14.63,15.66,67.31,0.24,2.73,36.27,0.28,,,,
OD001,2020-03-12,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,,,,
OD001,2020-03-13,,,,,,,,,,,,,,
OD001,2020-03-14,,,,,,,,,,,,,,
OD001,2020-03-15,,,,,,,,,,,,,,
OD001,2020-03-16,,,,,,,,,,,,,,
OD001,2020-03-17,80.27,220.65,15.97,6.38,22.36,12.86,0.29,4.12,59.1,0.3,,,,
OD001,2020-03-18,64.95,178.22,23.51,3.13,26.47,14.11,0.3,3.84,51.13,0.56,,,161.0,Moderate
OD001,2020-03-19,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,,,141.0,Moderate
OD001,2020-03-20,,,,,,,,,,,,,115.0,Moderate
OD001,2020-03-21,,,,,,,,,,,,,,
OD001,2020-03-22,,,,,,,,,,,,,,
OD001,2020-03-23,,,,,,,,,,,,,,
OD001,2020-03-24,92.5,221.48,14.29,5.65,19.95,11.34,0.3,5.21,68.11,0.22,,,,
OD001,2020-03-25,72.91,192.52,20.75,4.66,23.33,12.56,0.3,4.25,50.83,0.25,,,169.0,Moderate
OD001,2020-03-26,66.01,149.11,18.32,2.92,20.43,12.7,0.3,3.99,59.13,0.24,,,145.0,Moderate
OD001,2020-03-27,83.66,202.56,40.59,3.5,43.41,13.55,0.3,5.02,57.24,0.2,,,156.0,Moderate
OD001,2020-03-28,52.6,123.23,,,,58.05,0.29,4.03,64.35,0.12,,,139.0,Moderate
OD001,2020-03-29,52.58,128.05,,,,58.31,0.29,3.65,55.02,0.13,,,128.0,Moderate
OD001,2020-03-30,49.81,118.62,,,,58.66,0.28,4.26,65.48,0.11,,,129.0,Moderate
OD001,2020-03-31,65.44,164.64,,,,58.15,0.28,4.92,60.83,0.13,,,128.0,Moderate
OD001,2020-04-01,59.92,163.12,,,,53.85,0.28,4.65,73.85,0.12,,,148.0,Moderate
OD001,2020-04-02,74.14,202.5,,,,56.37,0.29,4.14,53.76,0.24,,,160.0,Moderate
OD001,2020-04-03,71.91,187.2,,,,62.53,0.3,3.8,63.94,0.22,,,158.0,Moderate
OD001,2020-04-04,64.28,162.17,,,,61.98,0.31,4.28,72.79,0.21,,,164.0,Moderate
OD001,2020-04-05,56.63,106.43,,,,60.19,0.3,4.29,97.06,0.07,,,139.0,Moderate
OD001,2020-04-06,92.54,242.21,,,,60.71,0.3,4.3,46.65,0.23,,,129.0,Moderate
OD001,2020-04-07,81.29,175.78,90.91,,0.0,61.88,0.31,4.64,59.52,0.28,,,,
OD001,2020-04-08,51.22,93.4,288.55,,94.65,66.94,0.31,4.89,77.56,0.04,,,,
OD001,2020-04-09,101.41,140.84,351.3,,227.8,57.4,0.41,5.74,33.27,0.06,,,,
OD001,2020-04-10,90.45,149.84,136.08,,13.82,65.67,0.33,5.7,59.21,0.13,,,236.0,Poor
OD001,2020-04-11,93.45,197.74,,,,58.77,0.33,5.26,73.03,0.15,,,222.0,Poor
OD001,2020-04-12,86.2,187.5,,,0.0,72.26,0.34,5.55,38.92,0.15,,,206.0,Poor
OD001,2020-04-13,76.67,198.38,,,0.0,,0.35,5.13,,0.14,,,176.0,Moderate
OD001,2020-04-14,89.36,218.21,,,0.0,,0.35,4.94,,0.13,,,174.0,Moderate
OD001,2020-04-15,76.63,183.91,,,0.0,,0.37,4.32,,0.19,,,201.0,Poor
OD001,2020-04-16,61.41,142.43,,,0.0,,0.36,4.4,,0.06,,,126.0,Moderate
OD001,2020-04-17,98.12,220.98,,,0.0,,0.38,4.32,,0.15,,,194.0,Moderate
OD001,2020-04-18,77.66,168.5,,,0.0,,0.39,5.04,,0.1,,,207.0,Poor
OD001,2020-04-19,55.82,121.54,,,0.0,,0.38,5.29,,0.05,,,120.0,Moderate
OD001,2020-04-20,84.94,180.11,,,0.0,,0.39,4.52,,0.12,,,142.0,Moderate
OD001,2020-04-21,33.32,75.64,,,0.0,,0.39,4.31,,0.07,,,122.0,Moderate
OD001,2020-04-22,27.93,56.84,,,0.0,,0.38,4.96,,0.07,,,54.0,Satisfactory
OD001,2020-04-23,38.58,83.38,,,0.0,,0.37,4.62,,0.06,,,78.0,Satisfactory
OD001,2020-04-24,32.86,67.04,,,0.0,,0.36,4.26,,0.05,,,79.0,Satisfactory
OD001,2020-04-25,42.81,113.41,,,0.0,,0.35,5.02,,0.06,,,,
OD001,2020-04-26,18.0,42.35,,,0.0,,0.35,4.59,,0.05,,,55.0,Satisfactory
OD001,2020-04-27,28.56,73.65,,,0.0,,0.34,4.31,,0.07,,,50.0,Good
OD001,2020-04-28,36.72,84.46,,,0.0,,0.33,4.62,,0.07,,,75.0,Satisfactory
OD001,2020-04-29,35.97,73.55,,,0.0,,0.33,4.02,,0.06,,,91.0,Satisfactory
OD001,2020-04-30,53.76,101.91,,,0.0,,0.32,4.96,,0.07,,,80.0,Satisfactory
OD001,2020-05-01,59.5,219.38,,,0.0,,0.31,5.55,,0.04,,,141.0,Moderate
OD001,2020-05-02,,,,,,,,,,,,,158.0,Moderate
OD001,2020-05-03,75.61,139.65,,,0.0,,0.46,,91.52,0.03,,,188.0,Moderate
OD001,2020-05-04,31.59,106.58,,,0.0,,0.39,,56.28,0.05,,,138.0,Moderate
OD001,2020-05-05,46.37,91.62,,,0.0,,0.38,,73.76,0.06,,,114.0,Moderate
OD001,2020-05-06,42.05,87.03,,,0.0,,0.38,,79.3,0.08,,,133.0,Moderate
OD001,2020-05-07,25.98,66.02,,,0.0,,0.38,,77.06,0.03,,,103.0,Moderate
OD001,2020-05-08,32.29,74.65,,,0.0,,0.38,,63.56,0.05,,,93.0,Satisfactory
OD001,2020-05-09,39.19,112.34,,,0.0,,0.38,,74.48,0.02,,,116.0,Moderate
OD001,2020-05-10,44.57,102.28,,,0.0,,0.38,,51.06,0.03,,,117.0,Moderate
OD001,2020-05-11,88.68,143.47,382.44,32.61,382.84,33.63,0.65,7.76,43.78,0.01,,,,
OD001,2020-05-12,79.64,125.28,,,,54.47,0.42,5.21,51.27,0.07,,,,
OD001,2020-05-13,73.38,121.42,304.26,34.21,302.78,45.43,0.49,6.9,57.06,0.03,,,,
OD001,2020-05-14,70.23,120.96,390.68,,378.24,50.14,0.42,,85.82,0.05,,,178.0,Moderate
OD001,2020-05-15,50.05,115.09,,,,50.03,0.37,,74.57,0.05,,,131.0,Moderate
OD001,2020-05-16,48.78,128.87,267.71,,66.87,50.89,0.37,,76.56,0.06,,,134.0,Moderate
OD001,2020-05-17,46.31,87.22,,,,48.17,0.37,,50.88,0.09,,,120.0,Moderate
OD001,2020-05-18,,,,,,,,,,,,,,
OD001,2020-05-19,,,,,,,,,,,,,,
OD001,2020-05-20,,,,,,,,,,,,,,
OD001,2020-05-21,,,,,,,,,,,,,,
OD001,2020-05-22,,,,,,,,,,,,,,
OD001,2020-05-23,,,,,,,,,,,,,,
OD001,2020-05-24,,,,,,,,,,,,,,
OD001,2020-05-25,,,,,,,,,,,,,,
OD001,2020-05-26,,,,,,,,,,,,,,
OD001,2020-05-27,,,,,,,,,,,,,,
OD001,2020-05-28,,,,,,,,,,,,,,
OD001,2020-05-29,158.38,147.23,289.75,29.45,289.09,104.21,0.82,9.28,3.06,0.0,,,,
OD001,2020-05-30,45.22,84.74,62.18,7.46,14.98,76.62,0.62,8.56,51.45,0.0,,,,
OD001,2020-05-31,30.4,74.06,16.55,0.49,13.63,3.19,0.66,7.07,36.01,0.0,,,73.0,Satisfactory
OD001,2020-06-01,85.7,97.14,11.44,0.6,5.35,2.91,0.68,6.2,54.66,0.0,,,,
OD001,2020-06-02,57.78,97.36,16.02,0.52,15.32,3.23,0.57,5.93,57.67,0.0,,,131.0,Moderate
OD001,2020-06-03,63.28,95.86,,,0.0,,0.66,5.25,58.88,0.0,,,98.0,Satisfactory
OD001,2020-06-04,31.8,77.28,,,0.0,,0.0,6.31,37.58,0.0,,,,
OD001,2020-06-05,22.8,413.89,,,0.0,,0.0,5.37,14.91,0.0,,,168.0,Moderate
OD001,2020-06-06,95.99,226.52,10.01,0.83,3.52,2.68,0.74,6.42,22.99,0.0,,,,
OD001,2020-06-07,115.75,168.85,13.95,0.71,14.49,2.91,0.71,8.73,32.08,0.0,,,,
OD001,2020-06-08,77.38,144.41,14.48,0.61,15.03,3.03,0.64,6.88,74.93,0.0,,,,
OD001,2020-06-09,65.01,176.81,14.68,0.53,15.17,3.03,0.64,6.52,54.7,0.0,,,132.0,Moderate
OD001,2020-06-10,41.25,254.96,17.11,0.53,17.61,3.17,0.56,5.04,29.4,0.0,,,,
OD001,2020-06-11,45.07,106.78,,,0.0,,0.59,5.94,34.99,0.0,,,99.0,Satisfactory
OD001,2020-06-12,34.71,90.12,,,0.0,,0.63,6.83,15.55,0.0,,,76.0,Satisfactory
OD001,2020-06-13,44.62,182.52,,,0.0,,0.63,6.94,14.0,0.0,,,,
OD001,2020-06-14,121.74,158.88,,,0.0,,0.57,4.38,20.55,0.0,,,,
OD001,2020-06-15,40.23,253.14,,,0.0,,1.03,16.64,,0.0,,,,
OD001,2020-06-16,62.9,502.09,,,0.0,,1.21,24.36,,0.0,,,,
OD001,2020-06-17,,,,,,,,,,,,,,
OD001,2020-06-18,,,,,,,,,,,,,,
OD001,2020-06-19,,,,,,,,,,,,,,
OD001,2020-06-20,,,,,,,,,,,,,,
OD001,2020-06-21,,,,,,,,,,,,,,
OD001,2020-06-22,,,,,,,,,,,,,,
OD001,2020-06-23,,,,,,,,,,,,,,
OD001,2020-06-24,308.79,589.39,,,0.0,,0.0,,8.16,0.0,,,,
OD001,2020-06-25,129.63,203.93,229.1,34.04,23.95,81.19,0.32,10.37,22.17,0.0,,,,
OD001,2020-06-26,29.21,71.31,3.22,3.37,5.65,20.86,0.43,7.47,21.95,0.0,,,,
OD001,2020-06-27,,,,,,,,,,,,,,
OD001,2020-06-28,,,,,,,,,,,,,,
OD001,2020-06-29,,,,,,,,,,,,,,
OD001,2020-06-30,,,,,,,,,,,,,,
OD001,2020-07-01,,,,,,,,,,,,,,
OD002,2017-12-20,,,,,,,3.6,,0.02,,,,,
OD002,2017-12-21,,,,,,,3.41,,0.03,,,,,
OD002,2017-12-22,,,,,,,5.15,,0.02,,,,,
OD002,2017-12-23,,,,,,,,,,,,,,
OD002,2017-12-24,,,,,,,,,,,,,,
OD002,2017-12-25,,,,,,,,,,,,,,
OD002,2017-12-26,,,,,,,,,,,,,,
OD002,2017-12-27,,,,,,,1.68,,0.15,,,,,
OD002,2017-12-28,,,,,,,,,,,,,,
OD002,2017-12-29,,,,,,,,,,,,,,
OD002,2017-12-30,,,,,,,,,,,,,,
OD002,2017-12-31,,,,,,,,,,,,,,
OD002,2018-01-01,,,,,,,,,,,,,,
OD002,2018-01-02,,,,,,,,,,,,,,
OD002,2018-01-03,,,,,,,,,,,,,,
OD002,2018-01-04,,,,,,,,,,,,,,
OD002,2018-01-05,,,,,,,,,,,,,,
OD002,2018-01-06,,,,,,,,,,,,,,
OD002,2018-01-07,,,,,,,,,,,,,,
OD002,2018-01-08,,,,,,,,,,,,,,
OD002,2018-01-09,,,,,,,,,,,,,,
OD002,2018-01-10,,,,0.09,,0.02,1.36,,0.06,,,,,
OD002,2018-01-11,,,,0.12,,0.01,1.62,,0.04,,,,,
OD002,2018-01-12,,,,0.11,,0.02,2.34,,0.06,,,,,
OD002,2018-01-13,,,,0.05,,0.02,2.25,,0.05,,,,,
OD002,2018-01-14,,,,,,,,,,,,,,
OD002,2018-01-15,,,,,,,,,,,,,,
OD002,2018-01-16,,,,,,,,,,,,,,
OD002,2018-01-17,,,,,,,,,,,,,,
OD002,2018-01-18,,,,,,,,,,,,,,
OD002,2018-01-19,,,,,,,,,,,,,,
OD002,2018-01-20,,,,,,,,,,,,,,
OD002,2018-01-21,,,,,,,,,,,,,,
OD002,2018-01-22,,,,,,,,,,,,,,
OD002,2018-01-23,,,,,,,,,,,,,,
OD002,2018-01-24,,,,,,,,,,,,,,
OD002,2018-01-25,,,,,,,,,,,,,,
OD002,2018-01-26,,,,,,,,,,,,,,
OD002,2018-01-27,,,,,,,,,,,,,,
OD002,2018-01-28,,,,,,,,,,,,,,
OD002,2018-01-29,,,,,,,,,,,,,,
OD002,2018-01-30,,,,,,,,,,,,,,
OD002,2018-01-31,,,,,,,,,,,,,,
OD002,2018-02-01,,,,,,,,,,,,,,
OD002,2018-02-02,,,,,,,,,,,,,,
OD002,2018-02-03,,,,,,,,,,,,,,
OD002,2018-02-04,,,,,,,,,,,,,,
OD002,2018-02-05,,,,,,,,,,,,,,
OD002,2018-02-06,,,,,,,,,,,,,,
OD002,2018-02-07,123.61,322.43,14.45,29.29,43.73,7.3,2.46,,29.76,,,,,
OD002,2018-02-08,135.85,341.78,26.92,27.72,54.67,6.63,2.5,,18.54,,,,311.0,Very Poor
OD002,2018-02-09,172.05,381.02,48.0,45.34,93.33,10.19,2.62,,17.65,,,,321.0,Very Poor
OD002,2018-02-10,143.05,314.95,83.26,55.96,139.18,9.55,2.56,,11.32,,,,343.0,Very Poor
OD002,2018-02-11,,,,,,,,,,,,,,
OD002,2018-02-12,117.74,264.67,19.07,27.17,46.24,9.65,1.62,38.32,28.32,0.0,0.0,,,
OD002,2018-02-13,173.67,411.74,33.86,54.41,88.22,8.64,2.09,63.77,18.61,0.0,0.0,,343.0,Very Poor
OD002,2018-02-14,73.52,209.94,12.42,17.65,29.99,10.55,0.58,51.74,14.69,0.0,0.0,,269.0,Poor
OD002,2018-02-15,145.63,280.32,28.61,32.76,61.35,8.53,1.3,54.35,23.31,0.0,0.0,,243.0,Poor
OD002,2018-02-16,193.1,415.79,70.66,68.73,139.34,6.54,1.77,66.46,26.16,0.0,0.0,,350.0,Very Poor
OD002,2018-02-17,174.89,336.83,44.88,48.53,93.46,5.88,1.42,69.76,25.58,0.0,0.0,,362.0,Very Poor
OD002,2018-02-18,209.23,448.44,70.66,69.51,140.12,5.42,1.96,79.83,24.45,0.0,0.0,,369.0,Very Poor
OD002,2018-02-19,138.1,293.77,41.74,47.28,89.11,5.73,1.3,57.58,23.4,0.0,0.0,,356.0,Very Poor
OD002,2018-02-20,135.54,290.37,23.46,32.28,55.72,8.2,1.23,39.42,21.31,0.0,0.0,,305.0,Very Poor
OD002,2018-02-21,183.64,337.62,49.2,48.33,97.52,7.93,1.54,57.99,25.19,0.0,0.0,,320.0,Very Poor
OD002,2018-02-22,238.35,529.88,100.62,94.69,195.22,7.69,2.73,72.67,24.42,0.0,0.0,,474.0,Severe
OD002,2018-02-23,223.24,428.19,99.67,99.8,183.72,9.87,2.56,78.68,23.63,0.0,0.0,,452.0,Severe
OD002,2018-02-24,172.69,365.85,36.01,44.13,80.14,15.4,2.34,57.81,29.15,0.0,0.0,,356.0,Very Poor
OD002,2018-02-25,174.97,356.57,30.62,37.09,65.96,15.49,2.12,51.47,25.24,0.0,0.0,,334.0,Very Poor
OD002,2018-02-26,207.2,446.6,46.95,59.91,106.99,12.05,2.41,59.2,21.31,0.0,0.0,,400.0,Very Poor
OD002,2018-02-27,159.51,373.57,51.59,59.94,99.82,10.19,2.08,51.38,21.7,0.0,0.0,,378.0,Very Poor
OD002,2018-02-28,202.82,450.74,81.8,76.15,153.57,13.07,2.69,45.31,20.57,0.0,0.0,,368.0,Very Poor
OD002,2018-03-01,186.41,378.45,121.17,27.03,124.82,30.09,2.05,38.16,21.77,0.0,0.0,,367.0,Very Poor
OD002,2018-03-02,198.3,392.54,113.49,32.55,118.98,28.91,2.43,50.51,26.23,0.0,0.0,,365.0,Very Poor
OD002,2018-03-03,166.3,395.0,73.59,27.44,90.31,27.32,2.35,47.24,27.58,0.0,0.0,,348.0,Very Poor
OD002,2018-03-04,283.31,488.72,173.68,36.38,185.73,28.93,3.3,52.69,30.91,0.0,0.0,,484.0,Severe
OD002,2018-03-05,173.38,404.44,80.8,30.83,104.99,25.67,2.27,50.81,24.1,0.0,0.0,,396.0,Very Poor
OD002,2018-03-06,145.3,329.78,57.74,26.55,82.66,23.23,1.93,57.6,23.11,0.0,0.0,,341.0,Very Poor
OD002,2018-03-07,147.24,333.81,73.26,35.12,101.13,25.13,2.05,59.84,29.6,0.0,0.0,,320.0,Very Poor
OD002,2018-03-08,111.63,241.12,50.46,27.81,67.24,24.24,1.46,53.04,28.35,0.0,0.0,,295.0,Poor
OD002,2018-03-09,179.03,312.37,67.8,36.17,88.72,23.86,1.97,40.02,36.28,0.0,0.0,,258.0,Poor
OD002,2018-03-10,144.24,279.06,78.09,28.4,97.95,26.96,2.06,32.51,29.23,0.0,0.0,,329.0,Very Poor
OD002,2018-03-11,82.18,164.53,32.1,27.52,59.55,23.7,1.69,60.2,6.41,0.0,0.0,,323.0,Very Poor
OD002,2018-03-12,169.33,393.78,25.98,48.95,71.18,22.33,2.07,30.63,20.93,0.0,0.0,,,
OD002,2018-03-13,,,,,,,,,,,,,,
OD002,2018-03-14,,,,,,,,,,,,,,
OD002,2018-03-15,,,,,,,,,,,,,,
OD002,2018-03-16,,,,,,,,,,,,,,
OD002,2018-03-17,,,,,,,,,,,,,,
OD002,2018-03-18,,,,,,,,,,,,,,
OD002,2018-03-19,,,,,,,,,,,,,,
OD002,2018-03-20,331.81,382.08,140.16,43.96,184.13,25.29,3.34,4.21,36.52,0.0,0.0,,,
OD002,2018-03-21,217.86,358.15,125.44,31.96,155.71,26.85,2.97,24.63,21.34,0.0,0.0,,425.0,Severe
OD002,2018-03-22,100.51,230.12,29.47,28.68,44.97,23.66,1.86,11.95,27.49,0.0,0.0,,306.0,Very Poor
OD002,2018-03-23,108.45,251.27,33.45,20.49,38.95,18.29,2.07,22.95,40.37,0.0,0.0,,206.0,Poor
OD002,2018-03-24,90.03,210.68,15.03,19.34,22.1,7.36,1.9,31.73,40.66,0.0,0.0,,251.0,Poor
OD002,2018-03-25,64.52,143.31,10.76,20.37,17.79,11.14,1.46,43.94,33.19,0.0,0.0,,168.0,Moderate
OD002,2018-03-26,93.41,244.58,22.13,18.51,26.93,11.43,1.84,38.31,42.6,0.0,0.0,,148.0,Moderate
OD002,2018-03-27,155.14,352.21,58.77,22.58,75.12,10.83,2.74,56.31,25.25,0.0,0.0,,288.0,Poor
OD002,2018-03-28,183.49,355.28,110.03,32.85,142.85,10.97,3.19,70.46,21.09,0.0,0.0,,354.0,Very Poor
OD002,2018-03-29,61.01,146.11,32.36,29.3,44.85,13.12,1.61,50.21,26.21,0.0,0.0,,230.0,Poor
OD002,2018-03-30,53.41,132.9,14.09,17.11,17.71,11.73,1.58,31.26,42.14,0.0,0.0,,130.0,Moderate
OD002,2018-03-31,60.32,150.73,13.3,11.38,12.5,13.34,1.6,16.81,47.11,0.0,0.0,,127.0,Moderate
OD002,2018-04-01,75.21,131.5,9.73,10.88,12.5,12.21,1.49,18.46,40.31,0.0,0.0,,134.0,Moderate
OD002,2018-04-02,29.93,90.34,65.8,4.7,65.58,17.55,1.8,31.76,38.27,0.0,0.0,,139.0,Moderate
OD002,2018-04-03,39.69,133.54,10.25,10.7,9.8,12.03,1.62,34.72,43.94,0.0,0.0,,99.0,Satisfactory
OD002,2018-04-04,53.48,113.22,16.74,19.8,22.98,10.65,1.57,73.0,16.1,0.0,0.0,,120.0,Moderate
OD002,2018-04-05,,,,,,,,,,,,,114.0,Moderate
OD002,2018-04-06,,,,,,,,,,,,,,
OD002,2018-04-07,,,,,,,,,,,,,,
OD002,2018-04-08,,,,,,,,,,,,,,
OD002,2018-04-09,,,,,,,,,,,,,,
OD002,2018-04-10,,,,,,,,,,,,,,
OD002,2018-04-11,,,,,,,,,,,,,,
OD002,2018-04-12,,,,,,,,,,,,,,
OD002,2018-04-13,,,10.66,20.28,29.24,6.71,4.84,71.73,47.09,0.32,0.0,,,
OD002,2018-04-14,,22.63,6.23,10.48,8.89,11.31,4.27,57.3,27.68,0.0,0.0,,,
OD002,2018-04-15,35.65,141.11,8.01,17.29,24.66,7.71,4.66,66.74,34.42,0.0,0.0,,154.0,Moderate
OD002,2018-04-16,110.34,217.23,18.99,34.59,51.83,7.68,4.92,64.34,31.88,0.0,0.0,,193.0,Moderate
OD002,2018-04-17,64.68,126.32,3.91,12.95,15.87,7.6,4.23,51.99,34.67,0.0,0.0,,200.0,Moderate
OD002,2018-04-18,108.11,166.64,62.94,15.7,59.86,21.67,5.23,78.88,39.53,0.0,0.0,,215.0,Poor
OD002,2018-04-19,59.36,135.68,35.21,33.14,49.46,34.95,1.71,72.84,29.51,0.0,0.0,,267.0,Poor
OD002,2018-04-20,34.41,81.16,56.69,20.36,41.96,32.72,1.62,57.56,15.98,0.0,0.0,,96.0,Satisfactory
OD002,2018-04-21,51.96,99.53,62.58,9.44,47.44,32.33,2.16,73.72,18.02,0.0,0.0,,110.0,Moderate
OD002,2018-04-22,102.35,38.76,82.48,1.36,43.08,31.9,1.48,60.16,12.32,0.0,0.0,,139.0,Moderate
OD002,2018-04-23,45.11,70.31,51.52,3.5,29.43,28.91,1.65,53.17,16.11,0.0,0.0,,89.0,Satisfactory
OD002,2018-04-24,82.83,177.12,59.86,14.05,53.61,32.86,1.98,66.41,27.05,0.0,0.0,,145.0,Moderate
OD002,2018-04-25,90.72,373.29,116.32,,56.89,24.09,1.89,67.61,4.84,0.0,0.0,,196.0,Moderate
OD002,2018-04-26,43.09,139.17,40.36,10.52,52.85,44.13,1.39,48.03,39.63,0.0,0.0,,,
OD002,2018-04-27,20.11,97.93,32.97,8.17,34.1,31.23,1.52,39.12,21.48,0.0,0.0,,101.0,Moderate
OD002,2018-04-28,30.96,115.35,19.9,11.97,28.2,34.62,1.43,37.6,22.32,0.0,0.0,,104.0,Moderate
OD002,2018-04-29,37.37,98.75,28.46,7.91,24.23,29.58,1.87,43.48,23.55,0.0,0.0,,100.0,Satisfactory
OD002,2018-04-30,51.56,96.27,9.68,8.79,14.61,27.75,1.75,43.16,22.65,0.0,0.0,,100.0,Satisfactory
OD002,2018-05-01,39.03,73.5,47.86,8.79,42.01,38.3,1.66,49.11,23.49,0.0,0.0,,98.0,Satisfactory
OD002,2018-05-02,38.9,92.05,13.21,33.4,31.09,25.61,1.65,55.71,14.33,0.0,0.0,,94.0,Satisfactory
OD002,2018-05-03,72.57,103.33,45.49,17.06,45.6,37.2,1.75,53.83,23.47,0.0,0.0,,112.0,Moderate
OD002,2018-05-04,46.59,115.67,6.31,8.07,6.53,25.57,1.71,33.35,23.78,0.0,0.0,,104.0,Moderate
OD002,2018-05-05,43.79,118.46,5.82,6.74,5.39,24.9,1.67,30.29,22.29,0.0,0.0,,114.0,Moderate
OD002,2018-05-06,42.56,109.73,9.07,13.9,13.85,24.21,1.63,29.71,15.95,0.0,0.0,,109.0,Moderate
OD002,2018-05-07,67.72,179.63,8.25,18.76,17.14,24.5,1.91,33.27,19.8,0.0,0.0,,128.0,Moderate
OD002,2018-05-08,51.0,147.09,12.91,20.01,21.32,24.68,1.76,30.18,22.49,0.0,0.0,,140.0,Moderate
OD002,2018-05-09,66.42,164.92,15.41,22.42,23.4,25.38,1.75,32.91,35.76,0.0,0.0,,138.0,Moderate
OD002,2018-05-10,60.01,168.17,25.24,26.98,34.67,25.92,1.76,40.89,33.96,0.0,0.0,,155.0,Moderate
OD002,2018-05-11,46.17,103.29,47.77,14.76,41.23,50.62,1.47,38.16,27.77,0.0,0.0,,124.0,Moderate
OD002,2018-05-12,42.77,120.6,14.27,13.67,18.39,25.25,1.72,26.0,29.31,0.0,0.0,,111.0,Moderate
OD002,2018-05-13,53.33,92.78,14.22,4.45,12.04,25.97,1.87,36.8,31.89,0.0,0.0,,103.0,Moderate
OD002,2018-05-14,32.69,62.61,22.6,6.21,21.93,28.19,1.6,42.03,21.26,0.0,0.0,,95.0,Satisfactory
OD002,2018-05-15,77.37,146.11,31.42,15.57,43.15,29.18,2.1,48.15,18.44,0.0,0.0,,139.0,Moderate
OD002,2018-05-16,66.31,127.03,10.88,9.57,12.01,25.13,1.81,31.47,24.2,0.0,0.0,,119.0,Moderate
OD002,2018-05-17,49.13,108.26,17.01,1.5,9.14,26.44,1.72,34.42,27.45,0.0,0.0,,122.0,Moderate
OD002,2018-05-18,59.5,161.8,20.58,11.73,14.61,27.58,1.87,33.1,19.26,0.0,0.0,,110.0,Moderate
OD002,2018-05-19,69.14,120.9,21.05,10.7,23.79,27.74,1.88,43.34,19.73,0.0,0.0,,141.0,Moderate
OD002,2018-05-20,38.38,92.97,20.28,7.81,9.08,26.73,1.67,31.95,21.94,0.0,0.0,,107.0,Moderate
OD002,2018-05-21,84.96,143.73,41.39,8.06,24.69,21.07,2.15,43.6,28.68,0.0,0.0,,108.0,Moderate
OD002,2018-05-22,80.66,147.79,13.05,6.86,8.18,13.52,1.98,32.74,22.57,0.0,0.0,,163.0,Moderate
OD002,2018-05-23,36.34,74.74,13.7,8.64,7.91,13.87,1.75,28.21,14.98,0.0,0.0,,124.0,Moderate
OD002,2018-05-24,39.91,84.57,16.44,10.59,9.34,14.47,1.71,29.27,12.84,0.0,0.0,,91.0,Satisfactory
OD002,2018-05-25,25.78,84.37,18.02,9.89,11.65,14.18,1.68,27.9,9.61,0.0,0.0,,88.0,Satisfactory
OD002,2018-05-26,31.1,86.26,46.97,24.09,33.93,19.82,1.64,28.88,6.28,0.0,0.0,,90.0,Satisfactory
OD002,2018-05-27,36.97,94.18,21.51,12.13,16.91,14.32,1.71,27.79,10.35,0.0,0.0,,89.0,Satisfactory
OD002,2018-05-28,38.07,104.7,18.63,19.01,20.39,12.86,1.73,30.21,10.5,0.0,0.0,,102.0,Moderate
OD002,2018-05-29,40.07,113.21,12.43,11.83,11.0,12.69,1.78,26.53,22.41,0.0,0.0,,111.0,Moderate
OD002,2018-05-30,33.75,74.44,18.47,12.55,14.57,12.61,1.91,36.4,23.4,0.0,0.0,,104.0,Moderate
OD002,2018-05-31,79.39,162.66,16.04,19.67,25.46,11.41,2.28,31.34,22.59,0.0,0.0,,108.0,Moderate
OD002,2018-06-01,54.6,114.36,17.81,11.66,19.45,13.24,1.94,42.47,11.59,0.0,0.0,,182.0,Moderate
OD002,2018-06-02,49.37,98.48,17.37,14.27,19.01,13.0,1.94,35.35,10.14,0.0,0.0,,98.0,Satisfactory
OD002,2018-06-03,132.55,206.24,17.22,8.09,16.1,13.43,2.35,48.31,16.25,0.0,0.0,,201.0,Poor
OD002,2018-06-04,69.21,165.95,11.84,17.9,24.3,10.1,2.12,51.73,22.1,0.0,0.0,,148.0,Moderate
OD002,2018-06-05,53.57,106.84,11.37,10.98,11.98,12.93,1.85,37.53,15.38,0.0,0.0,,125.0,Moderate
OD002,2018-06-06,57.77,113.57,11.44,15.3,8.91,13.74,1.86,44.62,9.14,0.0,0.0,,106.0,Moderate
OD002,2018-06-07,59.3,113.1,,,0.0,,1.91,63.75,,0.0,0.0,,107.0,Moderate
OD002,2018-06-08,,,,,,,,,,,,,,
OD002,2018-06-09,,,,,,,,,,,,,,
OD002,2018-06-10,,,,,,,,,,,,,,
OD002,2018-06-11,,,,,,,,,,,,,,
OD002,2018-06-12,,,,,,,,,,,,,,
OD002,2018-06-13,,,,,,,,,,,,,,
OD002,2018-06-14,,,,,,,,,,,,,,
OD002,2018-06-15,,,,,,,,,,,,,,
OD002,2018-06-16,,,,,,,,,,,,,,
OD002,2018-06-17,,,,,,,,,,,,,,
OD002,2018-06-18,31.44,285.1,,,0.0,,2.19,46.42,,0.0,0.0,,,
